PathID	ReceptorRound	LigandRound	SBGN-Inhibition	ReceptorSquare	LigandSquare	Receptor	mim-covalent-bond	mim-gap	mim-translocation	SBGN-Production	mim-branching-left	mim-branching-right	SBGN-Catalysis	mim-cleavage	mim-necessary-stimulation	mim-modification	TBar	mim-transcription-translation	mim-binding	mim-inhibition	mim-stimulation	mim-catalysis	mim-conversion	Arrow
WP4705	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	6	2	13	3	5	3
WP2846	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	13
WP2526	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	32	0	4	14
WP3972	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	31
WP134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	10	4
WP5043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	4	8	14	27
WP24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	28
WP4873	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	5	17	0	0	0
WP1941	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	9	4
WP4936	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	6	0	0	0	24
WP5433	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	10	15	16	3
WP136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2
WP5411	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	17	0
WP4195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	26	2
WP4222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	5	26	19	16	0
WP4971	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	27	4
WP3611	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	13
WP3614	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	6
WP3617	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	8
WP3612	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	4
WP3613	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8
WP3680	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	66
WP1528	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24
WP4141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	6	7	0	1	15
WP3844	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	2	0	13
WP4172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	6	6	10	0	2	0	61
WP2253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	10	0	0	0
WP4760	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	0	8	4	8
WP4462	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	6	18
WP5087	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	4	21	11	12	3	2	172
WP2848	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	25	0	0	22	48
WP690	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	11	2
WP2878	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
WP3942	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	6	0	15
WP3998	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	10	15	16	29	8	11	13
WP3527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
WP2876	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
WP2572	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	26
WP5316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WP3995	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	4	5	1	3	3
WP5182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	4	11	0	3	2
WP5103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	6	2	0	2	11	7
WP2037	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5	0	4	0	0	9	109
WP5026	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	28	3
WP5122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	4	37	5	11	5
WP5321	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	2	4	37	11	9	7
WP5088	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	7	6	2	7	32
WP98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	2	1	52
WP183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22
WP3980	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12
WP4784	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	5	22
WP4917	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	11	78
WP5199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	13	0	4	1	2	1
WP4147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	21
WP4224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	1	42	70	4
WP4792	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	47	0
WP4900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	39	66	0	0	6
WP4225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	30	49	4
WP4022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	82	26	70
WP2435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	6	0	2	3	21
WP3303	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	11	0	51
WP2290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9
WP2018	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	7	0	1	0	0	10	65
WP4969	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	6	4	8	6	31
WP4223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	6	0	5	8	72
WP4838	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	2	12	17	59	1	3	6
WP51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	8	0	0	0	82
WP3872	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	1	5
WP4240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	2	0	4
WP3664	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	7	0	0	1	4
WP4538	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78	15	29	0	9	5
WP4483	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25
WP4756	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	13	9	9	1
WP4481	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21
WP5191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	1	1	2	10
WP2446	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	22	27	0	0	0
WP5188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	17	6
WP4312	0	0	0	0	0	0	0	4	0	0	0	0	0	1	0	0	1	0	18	4	12	0	0	2
WP5037	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	1	0	0	0	11	22	6
WP3873	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	9
WP3943	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	4
WP4486	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	14	1
WP5258	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	13	2
WP5181	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	6	13	4	6	4
WP26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8
WP5065	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	2	0	4	1
WP4883	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	5	0	2	6	2
WP4846	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	7	3	3	2	18	13
WP5116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	3	3	0	0	9
WP5039	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	5	12	12	28	0	4	6
WP5183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	31	4	1	23
WP5156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	1	0
WP4912	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	11	1	3	3
WP4030	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	26
WP5315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	12	0
WP2597	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	2	1	5
WP4494	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19
WP28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	17
WP15	0	0	0	0	0	0	0	0	0	0	0	0	0	1	47	0	0	0	21	17	35	43	23	211
WP4688	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	9	19	0
WP3944	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	17
WP3947	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	7	3	2	0	19
WP722	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	30	0	0	49	0	26	1	1	2
WP732	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	6
WP734	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0
WP1455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	1
WP5151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	7	1
WP4496	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	20
WP5294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	2	1	2	5	2	2	20
WP3591	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WP4658	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	7	2	6	0	2	1	25
WP247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15
WP5118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	2	4	6	1	4
WP5381	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	45	17	29	20	16	24
WP5076	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	10
WP4814	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	15	0	2	0
WP4186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	10	0	0	1
WP4785	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	9	0	0	0
WP4726	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	37	127	1
WP5121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	7	28	14	14	1
WP4725	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	36	1
WP1422	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	36	32	4
WP5150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3	3	12	10	5
WP2431	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	58
WP4148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	17
WP2011	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	2	0	0	0	12
WP1991	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	12	1	0	0	18
WP430	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	3	0	22	15	5
WP496	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	19
WP5277	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	19	2
WP1982	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	2	11	12	26	3	0	12
WP4961	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	4	1	0	5	13
WP383	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
WP706	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	42	1	0	0	4	0	46
WP5368	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	13	17	3
WP692	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	6	0	10
WP2542	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	5	0
WP4479	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	7
WP4539	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	7	0	2	0	17
WP2267	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15
WP5194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	27	30	0
WP5098	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	4	7	2	0	4	3	27
WP3863	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	5	0	0	0	54
WP69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5	0	1	0	0	0	119
WP5078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	17	7	5	3	5
WP2583	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	6	1	0	9	31
WP691	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	19	0	27
WP5362	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	11	11	25	7	14	12
WP1471	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	25
WP78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	45	10
WP2453	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	43
WP5050	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	15	4	7	0
WP2868	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16
WP4816	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	4	2	0	0	0	27
WP560	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	11	0	4	0	0	0	0	27
WP3859	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	6
WP366	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	18	0	0	2	211
WP3674	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	5
WP5130	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	8	0	0	0	0	0	6	83
WP4321	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	4	6	0	11	0	56
WP4297	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	4	5	17	6
WP2203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	5	0	16	44
WP5227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26
WP4746	0	0	0	0	0	0	0	0	0	0	0	0	0	5	1	0	6	2	44	13	88	12	6	49
WP2032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	65
WP1981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	27
WP3851	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	0	0	0	16
WP231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	3	0	0	0	115
WP2036	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	4	0	2	0	0	0	77
WP75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	1	0	70
WP3858	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21
WP1742	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	18
WP2525	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	9	63
WP2333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	4	9
WP4533	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WP3599	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	2	0	1	16
WP1559	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	2
WP3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	2	5
WP4211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	10	0	0	0
WP107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	3
WP4566	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	19	1	28
WP325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	13	3
WP5300	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	31	11	18	0	0	2	58
WP4210	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	26	3
WP465	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	2	18	63	34	44
WP4204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	11	0	0	0	4
WP4241	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	1	0	1	0	8
WP4786	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	1	1	17	13	3
WP4868	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	5	5	8	15	3	2	9	13
WP1584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	2	0	31
WP619	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	83
WP2113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	1	3
WP3945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59
WP4506	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	10	23	2
WP5394	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	24	0
WP5174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	30	0	1	5
WP4284	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	1
WP4925	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	2	0	0	25	8
WP4595	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	28	41	5
WP497	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	6	28
WP4571	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	9	14	3
WP5158	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	21	0	0	0	0	6	72
WP3871	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	13	19	2
WP5085	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	18
WP3888	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	37	0	13	0	0	0	470
WP5397	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	23	2
WP716	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	8	11	27
WP4271	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	5	0	0	14	23	12
WP1533	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	13	37	18	32	121
WP4228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	3	4	0	15	19	5
WP4698	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	6	5	9	4	6	19
WP4482	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	0	0	18
WP1531	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	3	6	2	6
WP2877	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
WP5186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	8	15	1
WP4342	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	11	6
WP5216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	2	4	1	1	0	8	0	22
WP4149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	40
WP3658	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	9	0	0	5
WP4150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	12
WP399	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	5	0	0	28
WP363	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5	0	2	0	0	0	36
WP428	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	17	0	2	0	23
WP3529	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	3	39
